koma_id,kanji,page,position,koma,chara_num,whos,eyes,face_direction,eyes_num,page_id,four_komas_id,tobirae_page,wasuu,grade,month,wasuu_page
01-039-8,1,39,L,4,3,"ゆ,縁,唯,","デ,デ","↑,→,→,",3,01-039,01-039-L,False,5,1,04月,8
01-040-1,1,40,R,1,3,"縁,ゆ,唯,","デ,デ,詳","←,↓,→,",4,01-040,01-040-R,False,5,1,04月,8
01-040-2,1,40,R,2,2,"唯,縁,","詳,デ","↓,↓,",3,01-040,01-040-R,False,5,1,04月,8
01-040-3,1,40,R,3,1,"ゆ,",デ,"↓,",2,01-040,01-040-R,False,5,1,04月,8
01-040-4,1,40,R,4,1,"ゆ,",デ,"↓,",2,01-040,01-040-R,False,5,1,04月,8
01-040-5,1,40,L,1,3,"唯,縁,ゆ,","詳,デ,デ","←,↓,→,",4,01-040,01-040-L,False,5,1,04月,8
01-040-6,1,40,L,2,2,"ゆ,唯,","詳,詳","↓,↓,",3,01-040,01-040-L,False,5,1,04月,8
01-040-7,1,40,L,3,1,"縁,",デ,"↓,",2,01-040,01-040-L,False,5,1,04月,8
01-040-8,1,40,L,4,1,"縁,",デ,"↓,",2,01-040,01-040-L,False,5,1,04月,8
01-041-1,1,41,R,1,3,"縁,ゆ,唯,","デ,詳,隠","↓,↓,→,",4,01-041,01-041-R,False,5,1,04月,8
01-041-2,1,41,R,2,1,"唯,",詳,"↓,",2,01-041,01-041-R,False,5,1,04月,8
01-041-3,1,41,R,3,1,"唯,",詳,"↓,",2,01-041,01-041-R,False,5,1,04月,8
01-041-4,1,41,R,4,3,"縁,ゆ,唯,","詳,詳,隠","←,↓,→,",4,01-041,01-041-R,False,5,1,04月,8
01-041-5,1,41,L,1,3,"他,他,他,","隠,詳","→,↑,↓,",3,01-041,01-041-L,False,5,1,04月,8
01-041-6,1,41,L,2,1,,n,nan,1,01-041,01-041-L,False,5,1,04月,8
01-041-7,1,41,L,3,1,"唯,",詳,"↓,",2,01-041,01-041-L,False,5,1,04月,8
01-041-8,1,41,L,4,3,"縁,ゆ,唯,","デ,デ,デ","↓,↓,↓,",4,01-041,01-041-L,False,5,1,04月,8
01-042-1,1,42,R,1,2,"縁,唯,","デ,詳","↓,↓,",3,01-042,01-042-R,False,5,1,04月,8
01-042-2,1,42,R,2,2,"ゆ,縁,","詳,隠","↓,←,",3,01-042,01-042-R,False,5,1,04月,8
01-042-3,1,42,R,3,1,"ゆ,",デ,"↓,",2,01-042,01-042-R,False,5,1,04月,8
01-042-4,1,42,R,4,3,"ゆ,縁,唯,","詳,デ,デ","←,↓,↓,",4,01-042,01-042-R,False,5,1,04月,8
01-042-5,1,42,L,1,2,"唯,ゆ,","デ,デ","↓,↓,",3,01-042,01-042-L,False,5,1,04月,8
01-042-6,1,42,L,2,3,"縁,ゆ,唯,","デ,デ,デ","↓,↓,→,",4,01-042,01-042-L,False,5,1,04月,8
01-042-7,1,42,L,3,1,"縁,",詳,"↓,",2,01-042,01-042-L,False,5,1,04月,8
01-042-8,1,42,L,4,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,↓,",4,01-042,01-042-L,False,5,1,04月,8
01-043-1,1,43,R,1,1,"ゆ,",詳,"↓,",2,01-043,01-043-R,False,5,1,04月,8
01-043-2,1,43,R,2,3,"唯,ゆ,縁,",n,"↑,↑,↑,",1,01-043,01-043-R,False,5,1,04月,8
01-043-3,1,43,R,3,3,"唯,ゆ,縁,",n,"↑,↑,↑,",1,01-043,01-043-R,False,5,1,04月,8
01-043-4,1,43,R,4,3,"縁,ゆ,唯,","デ,詳,詳","↓,↓,↓,",4,01-043,01-043-R,False,5,1,04月,8
01-043-5,1,43,L,1,3,"縁,ゆ,唯,","詳,詳,詳","↓,↓,↓,",4,01-043,01-043-L,False,5,1,04月,8
01-043-6,1,43,L,2,3,"縁,ゆ,唯,","詳,詳,詳","↓,↓,↓,",4,01-043,01-043-L,False,5,1,04月,8
01-043-7,1,43,L,3,3,"縁,ゆ,唯,","詳,デ,デ","↓,↓,↓,",4,01-043,01-043-L,False,5,1,04月,8
01-043-8,1,43,L,4,3,"縁,ゆ,唯,","詳,詳,詳","↓,↓,↓,",4,01-043,01-043-L,False,5,1,04月,8
01-044-1,1,44,R,1,2,"ゆ,唯,","デ,詳","↓,↓,",3,01-044,01-044-R,False,5,1,04月,8
01-044-2,1,44,R,2,2,"縁,唯,","デ,デ","↓,↓,",3,01-044,01-044-R,False,5,1,04月,8
01-044-3,1,44,R,3,2,"ゆ,縁,","デ,デ","↓,→,",3,01-044,01-044-R,False,5,1,04月,8
01-044-4,1,44,R,4,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,↓,",4,01-044,01-044-R,False,5,1,04月,8
01-044-5,1,44,L,1,2,"唯,縁,","詳,デ","↓,↓,",3,01-044,01-044-L,False,5,1,04月,8
01-044-6,1,44,L,2,1,"ゆ,",n,"↑,",1,01-044,01-044-L,False,5,1,04月,8
01-044-7,1,44,L,3,3,"唯,縁,ゆ,","詳,デ","←,←,↑,",3,01-044,01-044-L,False,5,1,04月,8
01-044-8,1,44,L,4,2,"ゆ,縁,","デ,デ","↓,↓,",3,01-044,01-044-L,False,5,1,04月,8
01-047-3,1,47,R,3,3,"ゆ,唯,縁,","詳,デ","↑,↓,↓,",3,01-047,01-047-R,True,6,1,05月,6
01-047-4,1,47,R,4,3,"ゆ,唯,縁,","詳,詳,デ","↓,↓,↓,",4,01-047,01-047-R,True,6,1,05月,6
01-047-7,1,47,L,3,0,,n,nan,1,01-047,01-047-L,True,6,1,05月,6
01-047-8,1,47,L,4,3,"唯,縁,ゆ,","デ,デ","↑,↓,↓,",3,01-047,01-047-L,True,6,1,05月,6
01-048-1,1,48,R,1,3,"ゆ,唯,縁,","デ,デ,デ","↓,↓,↓,",4,01-048,01-048-R,False,6,1,05月,6
01-048-2,1,48,R,2,3,"縁,唯,ゆ,",デ,"↑,↑,→,",2,01-048,01-048-R,False,6,1,05月,6
01-048-3,1,48,R,3,2,"ゆ,唯,","デ,デ","↓,↓,",3,01-048,01-048-R,False,6,1,05月,6
01-048-4,1,48,R,4,1,,n,nan,1,01-048,01-048-R,False,6,1,05月,6
01-048-5,1,48,L,1,3,"ゆ,唯,縁,","デ,詳,デ","←,↓,↓,",4,01-048,01-048-L,False,6,1,05月,6
01-048-6,1,48,L,2,2,"唯,縁,","デ,デ","←,↓,",3,01-048,01-048-L,False,6,1,05月,6
01-048-7,1,48,L,3,2,"ゆ,唯,","デ,詳","↓,↓,",3,01-048,01-048-L,False,6,1,05月,6
01-048-8,1,48,L,4,3,"ゆ,唯,縁,","デ,デ,デ","↓,↓,↓,",4,01-048,01-048-L,False,6,1,05月,6
01-049-1,1,49,R,1,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,↓,",4,01-049,01-049-R,False,6,1,05月,6
01-049-2,1,49,R,2,3,"ゆ,縁,唯,","デ,デ","↓,↑,↓,",3,01-049,01-049-R,False,6,1,05月,6
01-049-3,1,49,R,3,3,"ゆ,縁,唯,","デ,デ","↓,↑,↓,",3,01-049,01-049-R,False,6,1,05月,6
01-049-4,1,49,R,4,2,"ゆ,他,",デ,"↓,↑,",2,01-049,01-049-R,False,6,1,05月,6
01-049-5,1,49,L,1,2,"他,ゆ,","デ,隠","↓,→,",3,01-049,01-049-L,False,6,1,05月,6
01-049-6,1,49,L,2,1,"ゆ,",詳,"↓,",2,01-049,01-049-L,False,6,1,05月,6
01-049-7,1,49,L,3,3,"縁,ゆ,他,","デ,デ,デ","↓,↓,→,",4,01-049,01-049-L,False,6,1,05月,6
01-049-8,1,49,L,4,2,"ゆ,他,",デ,"↑,↓,",2,01-049,01-049-L,False,6,1,05月,6
01-050-1,1,50,R,1,1,"ゆ,",詳,"↓,",2,01-050,01-050-R,False,6,1,05月,6
01-050-2,1,50,R,2,2,"ゆ,縁,","デ,デ","↓,↓,",3,01-050,01-050-R,False,6,1,05月,6
01-050-3,1,50,R,3,1,"縁,",デ,"↓,",2,01-050,01-050-R,False,6,1,05月,6
01-050-4,1,50,R,4,3,"唯,ゆ,縁,","デ,デ,デ","←,↓,↓,",4,01-050,01-050-R,False,6,1,05月,6
01-050-5,1,50,L,1,1,"ゆ,",詳,"↓,",2,01-050,01-050-L,False,6,1,05月,6
01-050-6,1,50,L,2,3,"唯,ゆ,縁,","デ,デ,デ","↓,↓,→,",4,01-050,01-050-L,False,6,1,05月,6
01-050-7,1,50,L,3,2,"唯,ゆ,","詳,詳","↓,↓,",3,01-050,01-050-L,False,6,1,05月,6
01-050-8,1,50,L,4,4,"他,他,他,他,","デ,デ,デ,デ","↓,↓,↓,↓,",5,01-050,01-050-L,False,6,1,05月,6
01-051-1,1,51,R,1,3,"縁,ゆ,唯,","デ,詳,詳","↓,↓,↓,",4,01-051,01-051-R,False,6,1,05月,6
01-051-2,1,51,R,2,0,,n,nan,1,01-051,01-051-R,False,6,1,05月,6
01-051-3,1,51,R,3,2,"縁,ゆ,","詳,詳","↓,↓,",3,01-051,01-051-R,False,6,1,05月,6
01-051-4,1,51,R,4,3,"ゆ,縁,唯,",n,"↑,↑,↑,",1,01-051,01-051-R,False,6,1,05月,6
01-051-5,1,51,L,1,2,"縁,ゆ,","デ,詳","↓,↓,",3,01-051,01-051-L,False,6,1,05月,6
01-051-6,1,51,L,2,1,"唯,",詳,"↓,",2,01-051,01-051-L,False,6,1,05月,6
01-051-7,1,51,L,3,3,"縁,ゆ,唯,","隠,デ,詳","→,↓,→,",4,01-051,01-051-L,False,6,1,05月,6
01-051-8,1,51,L,4,3,"縁,ゆ,唯,","隠,デ,詳","→,↓,→,",4,01-051,01-051-L,False,6,1,05月,6
01-052-1,1,52,R,1,3,"ゆ,唯,縁,","詳,詳","←,↓,↑,",3,01-052,01-052-R,False,6,1,05月,6
01-052-2,1,52,R,2,1,"縁,",詳,"↓,",2,01-052,01-052-R,False,6,1,05月,6
01-052-3,1,52,R,3,3,"縁,ゆ,唯,","デ,デ","↓,↓,↑,",3,01-052,01-052-R,False,6,1,05月,6
01-052-4,1,52,R,4,3,"縁,ゆ,唯,","デ,デ","↓,↓,↑,",3,01-052,01-052-R,False,6,1,05月,6
01-052-5,1,52,L,1,2,"唯,ゆ,","詳,詳","↓,↓,",3,01-052,01-052-L,False,6,1,05月,6
01-052-6,1,52,L,2,1,"唯,",デ,"↓,",2,01-052,01-052-L,False,6,1,05月,6
01-052-7,1,52,L,3,0,,n,nan,1,01-052,01-052-L,False,6,1,05月,6
01-052-8,1,52,L,4,3,"縁,ゆ,唯,",デ,"↓,↑,↑,",2,01-052,01-052-L,False,6,1,05月,6
01-053-3,1,53,R,3,3,"縁,ゆ,唯,","デ,デ","↓,↓,↑,",3,01-053,01-053-R,True,7,1,05月,8
01-053-4,1,53,R,4,3,"唯,ゆ,縁,","詳,詳","↓,←,↑,",3,01-053,01-053-R,True,7,1,05月,8
01-053-7,1,53,L,3,1,"母,",詳,"↓,",2,01-053,01-053-L,True,7,1,05月,8
01-053-8,1,53,L,4,3,"ゆ,縁,母,","デ,デ,デ","↓,↓,→,",4,01-053,01-053-L,True,7,1,05月,8
01-054-1,1,54,R,1,1,"母,",詳,"↓,",2,01-054,01-054-R,False,7,1,05月,8
01-054-2,1,54,R,2,1,"母,",デ,"↓,",2,01-054,01-054-R,False,7,1,05月,8
01-054-3,1,54,R,3,1,"母,",詳,"↓,",2,01-054,01-054-R,False,7,1,05月,8
01-054-4,1,54,R,4,2,"唯,縁,","デ,デ","↓,↓,",3,01-054,01-054-R,False,7,1,05月,8
01-054-5,1,54,L,1,1,"母,",デ,"↓,",2,01-054,01-054-L,False,7,1,05月,8
01-054-6,1,54,L,2,0,,n,nan,1,01-054,01-054-L,False,7,1,05月,8
01-054-7,1,54,L,3,1,"母,",デ,"↓,",2,01-054,01-054-L,False,7,1,05月,8
01-054-8,1,54,L,4,1,"縁,",デ,"→,",2,01-054,01-054-L,False,7,1,05月,8
01-055-1,1,55,R,1,1,"母,",デ,"←,",2,01-055,01-055-R,False,7,1,05月,8
01-055-2,1,55,R,2,3,"他,母,他,","デ,詳,詳","↓,↓,→,",4,01-055,01-055-R,False,7,1,05月,8
01-055-3,1,55,R,3,1,"母,",詳,"↓,",2,01-055,01-055-R,False,7,1,05月,8
01-055-4,1,55,R,4,1,"母,",n,"↑,",1,01-055,01-055-R,False,7,1,05月,8
01-055-5,1,55,L,1,2,"ゆ,唯,","デ,詳","↓,↓,",3,01-055,01-055-L,False,7,1,05月,8
01-055-6,1,55,L,2,3,"ゆ,唯,縁,","デ,デ,デ","↓,↓,↓,",4,01-055,01-055-L,False,7,1,05月,8
01-055-7,1,55,L,3,3,"唯,縁,ゆ,","デ,デ,デ","↓,↓,↓,",4,01-055,01-055-L,False,7,1,05月,8
01-055-8,1,55,L,4,1,"ゆ,",デ,"→,",2,01-055,01-055-L,False,7,1,05月,8
01-056-1,1,56,R,1,3,"ゆ,唯,縁,","デ,詳,デ","←,↓,↓,",4,01-056,01-056-R,False,7,1,05月,8
01-056-2,1,56,R,2,3,"縁,唯,ゆ,","デ,デ","←,↑,→,",3,01-056,01-056-R,False,7,1,05月,8
01-056-3,1,56,R,3,0,,n,nan,1,01-056,01-056-R,False,7,1,05月,8
01-056-4,1,56,R,4,3,"ゆ,唯,縁,","デ,デ","↑,↓,↓,",3,01-056,01-056-R,False,7,1,05月,8
01-056-5,1,56,L,1,2,"ゆ,唯,","詳,詳","↓,↓,",3,01-056,01-056-L,False,7,1,05月,8
01-056-6,1,56,L,2,3,"ゆ,唯,ゆ,",デ,"↑,↑,↓,",2,01-056,01-056-L,False,7,1,05月,8
01-056-7,1,56,L,3,2,"唯,ゆ,","デ,詳","←,↓,",3,01-056,01-056-L,False,7,1,05月,8
01-056-8,1,56,L,4,3,"唯,ゆ,ゆ,",デ,"↑,↑,↓,",2,01-056,01-056-L,False,7,1,05月,8
01-057-1,1,57,R,1,2,"ゆ,唯,","詳,詳","←,↓,",3,01-057,01-057-R,False,7,1,05月,8
01-057-2,1,57,R,2,2,"唯,ゆ,","デ,デ","←,→,",3,01-057,01-057-R,False,7,1,05月,8
01-057-3,1,57,R,3,1,"ゆ,",詳,"↓,",2,01-057,01-057-R,False,7,1,05月,8
01-057-4,1,57,R,4,2,"ゆ,唯,",デ,"↓,↑,",2,01-057,01-057-R,False,7,1,05月,8
01-057-5,1,57,L,1,3,"縁,ゆ,唯,","デ,デ,デ","↓,↓,↓,",4,01-057,01-057-L,False,7,1,05月,8
01-057-6,1,57,L,2,2,"縁,ゆ,","デ,デ","↓,→,",3,01-057,01-057-L,False,7,1,05月,8
01-057-7,1,57,L,3,1,"ゆ,",デ,"↓,",2,01-057,01-057-L,False,7,1,05月,8
01-057-8,1,57,L,4,3,"唯,ゆ,縁,","デ,デ","↓,↑,↓,",3,01-057,01-057-L,False,7,1,05月,8
01-058-1,1,58,R,1,0,,n,nan,1,01-058,01-058-R,False,7,1,05月,8
01-058-2,1,58,R,2,3,"縁,ゆ,唯,","デ,詳,デ","←,↓,↓,",4,01-058,01-058-R,False,7,1,05月,8
01-058-3,1,58,R,3,3,"唯,ゆ,縁,","デ,デ","←,↑,→,",3,01-058,01-058-R,False,7,1,05月,8
01-058-4,1,58,R,4,0,,n,nan,1,01-058,01-058-R,False,7,1,05月,8
01-058-5,1,58,L,1,2,"ゆ,唯,",デ,"↓,↑,",2,01-058,01-058-L,False,7,1,05月,8
01-058-6,1,58,L,2,0,,n,nan,1,01-058,01-058-L,False,7,1,05月,8
01-058-7,1,58,L,3,2,"ゆ,唯,","デ,デ","↓,↓,",3,01-058,01-058-L,False,7,1,05月,8
01-058-8,1,58,L,4,1,"縁,",デ,"↓,",2,01-058,01-058-L,False,7,1,05月,8
01-059-1,1,59,R,1,1,"唯,",デ,"↓,",2,01-059,01-059-R,False,7,1,05月,8
01-059-2,1,59,R,2,3,"縁,唯,ゆ,","詳,詳,デ","↓,↓,→,",4,01-059,01-059-R,False,7,1,05月,8
01-059-3,1,59,R,3,1,"縁,",デ,"↓,",2,01-059,01-059-R,False,7,1,05月,8
01-059-4,1,59,R,4,3,"ゆ,縁,唯,",n,"↑,↑,↑,",1,01-059,01-059-R,False,7,1,05月,8
01-059-5,1,59,L,1,2,"唯,ゆ,","デ,デ","↓,↓,",3,01-059,01-059-L,False,7,1,05月,8
01-059-6,1,59,L,2,1,"縁,",詳,"←,",2,01-059,01-059-L,False,7,1,05月,8
01-059-7,1,59,L,3,1,"縁,",デ,"←,",2,01-059,01-059-L,False,7,1,05月,8
01-059-8,1,59,L,4,3,"ゆ,縁,唯,",n,"↑,↑,↑,",1,01-059,01-059-L,False,7,1,05月,8
01-060-1,1,60,R,1,1,"母,",デ,"↓,",2,01-060,01-060-R,False,7,1,05月,8
01-060-2,1,60,R,2,1,"母,",デ,"↓,",2,01-060,01-060-R,False,7,1,05月,8
01-060-3,1,60,R,3,3,"唯,縁,ゆ,","デ,デ,デ","↓,↓,↓,",4,01-060,01-060-R,False,7,1,05月,8
01-060-4,1,60,R,4,4,"ゆ,母,縁,唯,",デ,"↑,↓,↑,↑,",2,01-060,01-060-R,False,7,1,05月,8
01-060-5,1,60,L,1,3,"唯,縁,ゆ,","詳,詳,詳","↓,↓,↓,",4,01-060,01-060-L,False,7,1,05月,8
01-060-6,1,60,L,2,1,"母,",デ,"↓,",2,01-060,01-060-L,False,7,1,05月,8
01-060-7,1,60,L,3,1,"母,",詳,"↓,",2,01-060,01-060-L,False,7,1,05月,8
01-060-8,1,60,L,4,4,"唯,縁,ゆ,母,","デ,デ,デ","↓,↓,↓,↑,",4,01-060,01-060-L,False,7,1,05月,8
01-061-5,1,61,L,1,1,"唯,",詳,"↓,",2,01-061,01-061-L,True,8,1,06月,8
01-061-6,1,61,L,2,1,"唯,",詳,"↓,",2,01-061,01-061-L,True,8,1,06月,8
01-061-7,1,61,L,3,2,"ゆ,唯,",デ,"↓,↑,",2,01-061,01-061-L,True,8,1,06月,8
01-061-8,1,61,L,4,2,"ゆ,唯,","デ,デ","←,→,",3,01-061,01-061-L,True,8,1,06月,8
01-062-1,1,62,R,1,1,"縁,",デ,"↓,",2,01-062,01-062-R,False,8,1,06月,8
01-062-2,1,62,R,2,2,"唯,ゆ,","デ,デ","↓,↓,",3,01-062,01-062-R,False,8,1,06月,8
01-062-3,1,62,R,3,2,"縁,唯,","詳,デ","↓,→,",3,01-062,01-062-R,False,8,1,06月,8
01-062-4,1,62,R,4,4,"他,縁,唯,ゆ,","デ,デ,デ,デ","↓,←,↓,→,",5,01-062,01-062-R,False,8,1,06月,8
01-062-5,1,62,L,1,3,"縁,唯,ゆ,",デ,"↑,↓,↑,",2,01-062,01-062-L,False,8,1,06月,8
01-062-6,1,62,L,2,3,"ゆ,縁,唯,","デ,デ","↓,↓,↑,",3,01-062,01-062-L,False,8,1,06月,8
01-062-7,1,62,L,3,2,"ゆ,縁,","隠,デ","↓,↓,",3,01-062,01-062-L,False,8,1,06月,8
01-062-8,1,62,L,4,2,"ゆ,縁,","デ,隠","↓,↓,",3,01-062,01-062-L,False,8,1,06月,8
01-063-1,1,63,R,1,3,"唯,縁,ゆ,","デ,デ,デ","↓,↓,↓,",4,01-063,01-063-R,False,8,1,06月,8
01-063-2,1,63,R,2,2,"唯,縁,","デ,詳","←,↓,",3,01-063,01-063-R,False,8,1,06月,8
01-063-3,1,63,R,3,1,"ゆ,",デ,"↓,",2,01-063,01-063-R,False,8,1,06月,8
01-063-4,1,63,R,4,1,"ゆ,",隠,"↓,",2,01-063,01-063-R,False,8,1,06月,8
01-063-5,1,63,L,1,2,"唯,縁,","詳,デ","↓,↓,",3,01-063,01-063-L,False,8,1,06月,8
01-063-6,1,63,L,2,1,"ゆ,",n,"↑,",1,01-063,01-063-L,False,8,1,06月,8
01-063-7,1,63,L,3,1,"ゆ,",n,"↑,",1,01-063,01-063-L,False,8,1,06月,8
01-063-8,1,63,L,4,1,"ゆ,",n,"↑,",1,01-063,01-063-L,False,8,1,06月,8
01-064-1,1,64,R,1,3,"ゆ,縁,唯,","隠,デ,詳","↓,→,→,",4,01-064,01-064-R,False,8,1,06月,8
01-064-2,1,64,R,2,3,"ゆ,唯,縁,","隠,デ,デ","↓,↓,→,",4,01-064,01-064-R,False,8,1,06月,8
01-064-3,1,64,R,3,3,"ゆ,唯,縁,","隠,デ,デ","←,↓,→,",4,01-064,01-064-R,False,8,1,06月,8
01-064-4,1,64,R,4,3,"縁,ゆ,唯,","デ,デ","↑,↓,→,",3,01-064,01-064-R,False,8,1,06月,8
01-064-5,1,64,L,1,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,→,",4,01-064,01-064-L,False,8,1,06月,8
01-064-6,1,64,L,2,1,"ゆ,",デ,"↓,",2,01-064,01-064-L,False,8,1,06月,8
01-064-7,1,64,L,3,2,"唯,縁,","デ,デ","↓,↓,",3,01-064,01-064-L,False,8,1,06月,8
01-064-8,1,64,L,4,0,,n,nan,1,01-064,01-064-L,False,8,1,06月,8
01-065-1,1,65,R,1,3,"縁,唯,ゆ,","詳,詳,詳","←,↓,↓,",4,01-065,01-065-R,False,8,1,06月,8
01-065-2,1,65,R,2,3,"縁,唯,ゆ,","デ,詳,デ","↓,↓,↓,",4,01-065,01-065-R,False,8,1,06月,8
01-065-3,1,65,R,3,3,"縁,唯,ゆ,","デ,詳,詳","↓,↓,↓,",4,01-065,01-065-R,False,8,1,06月,8
01-065-4,1,65,R,4,3,"縁,唯,ゆ,","デ,デ,詳","←,↓,→,",4,01-065,01-065-R,False,8,1,06月,8
01-065-5,1,65,L,1,2,"縁,唯,","詳,詳","←,↓,",3,01-065,01-065-L,False,8,1,06月,8
01-065-6,1,65,L,2,2,"ゆ,縁,","詳,詳","↓,↓,",3,01-065,01-065-L,False,8,1,06月,8
01-065-7,1,65,L,3,2,"ゆ,縁,","詳,デ","↓,↓,",3,01-065,01-065-L,False,8,1,06月,8
01-065-8,1,65,L,4,3,"ゆ,縁,唯,","デ,デ,デ","←,←,↓,",4,01-065,01-065-L,False,8,1,06月,8
01-066-1,1,66,R,1,2,"ゆ,縁,","詳,デ","↓,↓,",3,01-066,01-066-R,False,8,1,06月,8
01-066-2,1,66,R,2,2,"ゆ,唯,",デ,"↑,←,",2,01-066,01-066-R,False,8,1,06月,8
01-066-3,1,66,R,3,2,"ゆ,縁,","デ,デ","↓,↓,",3,01-066,01-066-R,False,8,1,06月,8
01-066-4,1,66,R,4,1,"唯,",詳,"←,",2,01-066,01-066-R,False,8,1,06月,8
01-066-5,1,66,L,1,2,"ゆ,縁,","デ,デ","←,→,",3,01-066,01-066-L,False,8,1,06月,8
01-066-6,1,66,L,2,2,"ゆ,縁,","デ,デ","←,→,",3,01-066,01-066-L,False,8,1,06月,8
01-066-7,1,66,L,3,1,"縁,",デ,"↓,",2,01-066,01-066-L,False,8,1,06月,8
01-066-8,1,66,L,4,3,"唯,縁,ゆ,","デ,デ","←,↑,→,",3,01-066,01-066-L,False,8,1,06月,8
01-067-1,1,67,R,1,0,,n,nan,1,01-067,01-067-R,False,8,1,06月,8
01-067-2,1,67,R,2,1,"唯,",詳,"↓,",2,01-067,01-067-R,False,8,1,06月,8
01-067-3,1,67,R,3,2,"縁,唯,",デ,"↓,↑,",2,01-067,01-067-R,False,8,1,06月,8
01-067-4,1,67,R,4,2,"ゆ,縁,","デ,デ","↓,→,",3,01-067,01-067-R,False,8,1,06月,8
01-067-5,1,67,L,1,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,↓,",4,01-067,01-067-L,False,8,1,06月,8
01-067-6,1,67,L,2,1,"ゆ,",デ,"↓,",2,01-067,01-067-L,False,8,1,06月,8
01-067-7,1,67,L,3,1,"縁,",デ,"↓,",2,01-067,01-067-L,False,8,1,06月,8
01-067-8,1,67,L,4,1,"唯,",デ,"↓,",2,01-067,01-067-L,False,8,1,06月,8
01-068-1,1,68,R,1,2,"ゆ,縁,",デ,"↓,↑,",2,01-068,01-068-R,False,8,1,06月,8
01-068-2,1,68,R,2,1,"ゆ,",n,"↑,",1,01-068,01-068-R,False,8,1,06月,8
01-068-3,1,68,R,3,0,,n,nan,1,01-068,01-068-R,False,8,1,06月,8
01-068-4,1,68,R,4,3,"縁,唯,ゆ,","デ,デ,デ","←,←,←,",4,01-068,01-068-R,False,8,1,06月,8
01-068-5,1,68,L,1,1,"母,",詳,"↓,",2,01-068,01-068-L,False,8,1,06月,8
01-068-6,1,68,L,2,0,,n,nan,1,01-068,01-068-L,False,8,1,06月,8
01-068-7,1,68,L,3,1,"母,",詳,"←,",2,01-068,01-068-L,False,8,1,06月,8
01-068-8,1,68,L,4,0,,n,nan,1,01-068,01-068-L,False,8,1,06月,8
01-069-3,1,69,R,3,2,"ゆ,縁,","デ,デ","↓,↓,",3,01-069,01-069-R,True,9,1,07月,8
01-069-4,1,69,R,4,2,"ゆ,縁,","デ,デ","↓,↓,",3,01-069,01-069-R,True,9,1,07月,8
01-069-7,1,69,L,3,2,"唯,ゆ,","デ,隠","↓,←,",3,01-069,01-069-L,True,9,1,07月,8
01-069-8,1,69,L,4,3,"縁,ゆ,唯,","デ,デ,デ","←,←,→,",4,01-069,01-069-L,True,9,1,07月,8
01-070-1,1,70,R,1,2,"ゆ,縁,","デ,デ","↓,↓,",3,01-070,01-070-R,False,9,1,07月,8
01-070-2,1,70,R,2,1,"唯,",詳,"↓,",2,01-070,01-070-R,False,9,1,07月,8
01-070-3,1,70,R,3,2,"ゆ,縁,","デ,デ","↓,↓,",3,01-070,01-070-R,False,9,1,07月,8
01-070-4,1,70,R,4,3,"ゆ,縁,唯,","デ,隠,デ","↓,↓,↓,",4,01-070,01-070-R,False,9,1,07月,8
01-070-5,1,70,L,1,1,"唯,",デ,"↓,",2,01-070,01-070-L,False,9,1,07月,8
01-070-6,1,70,L,2,2,"ゆ,縁,","デ,デ","↓,↓,",3,01-070,01-070-L,False,9,1,07月,8
01-070-7,1,70,L,3,2,"ゆ,縁,","詳,デ","↓,↓,",3,01-070,01-070-L,False,9,1,07月,8
01-070-8,1,70,L,4,1,"唯,",デ,"↓,",2,01-070,01-070-L,False,9,1,07月,8
01-071-1,1,71,R,1,1,"縁,",詳,"↓,",2,01-071,01-071-R,False,9,1,07月,8
01-071-2,1,71,R,2,1,"縁,",詳,"↓,",2,01-071,01-071-R,False,9,1,07月,8
01-071-3,1,71,R,3,2,"唯,ゆ,","デ,デ","↓,↓,",3,01-071,01-071-R,False,9,1,07月,8
01-071-4,1,71,R,4,3,"ゆ,縁,唯,","詳,デ","↑,↓,→,",3,01-071,01-071-R,False,9,1,07月,8
01-071-5,1,71,L,1,2,"唯,縁,",デ,"↑,↓,",2,01-071,01-071-L,False,9,1,07月,8
01-071-6,1,71,L,2,2,"ゆ,唯,","デ,デ","↓,↓,",3,01-071,01-071-L,False,9,1,07月,8
01-071-7,1,71,L,3,2,"唯,ゆ,","デ,詳","←,↓,",3,01-071,01-071-L,False,9,1,07月,8
01-071-8,1,71,L,4,3,"ゆ,唯,縁,","詳,詳","↓,↑,↓,",3,01-071,01-071-L,False,9,1,07月,8
01-072-1,1,72,R,1,3,"唯,ゆ,縁,","デ,デ,デ","↓,↓,↓,",4,01-072,01-072-R,False,9,1,07月,8
01-072-2,1,72,R,2,3,"縁,ゆ,唯,",n,"↑,↑,↑,",1,01-072,01-072-R,False,9,1,07月,8
01-072-3,1,72,R,3,2,"唯,縁,","デ,デ","←,←,",3,01-072,01-072-R,False,9,1,07月,8
01-072-4,1,72,R,4,2,"縁,ゆ,",詳,"↓,↑,",2,01-072,01-072-R,False,9,1,07月,8
01-072-5,1,72,L,1,2,"縁,唯,","詳,デ","↓,↓,",3,01-072,01-072-L,False,9,1,07月,8
